StaffId,Name,JobTitle,GradeLevel,EmployeeType,FunctionalManager,Mobile,Country,Department,CostCenter,Email
615793279,Ayesha Sharma,Associate,9,Contractor,Ankit Sharma,6527769930.0,UK,Dept_0075,11193704,ayesha28.sharma@tech.com
703743777,Priya Mehta,Analyst,8,Employee,Vikram Singh,9720607250.0,UK,Dept_0007,59364076,priya26.mehta@tech.com
478212463,Vikram Aggarwal,Senior Analyst,7,Employee,Sneha Malhotra,,Singapore,Dept_0161,73191457,vikram31.aggarwal@tech.com
916875967,Rohit Gupta,Vice President,4,Contractor,Jatin Singh,,Canada,Dept_0634,38439577,rohit23.gupta@tech.com
223915446,Rahul Gupta,Senior Analyst,7,Contractor,Vikram Gupta,,Singapore,Dept_0254,42728022,rahul21.gupta@tech.com
862735437,Amit Kapoor,Assistant Vice President,5,Contractor,Sneha Iyer,7885345746.0,Singapore,Dept_0904,92464277,amit25.kapoor@tech.com
446154387,Simran Malhotra,Manager,6,Contractor,Kunal Bansal,9274123560.0,Germany,Dept_0993,69907960,simran37.malhotra@tech.com
783841942,Simran Singh,Associate,9,Contractor,Kunal Singh,,India,Dept_0207,65979746,simran36.singh@tech.com
845511804,Arjun Kapoor,Senior Analyst,7,Contractor,Neha Sharma,7756081162.0,Canada,Dept_0835,91005547,arjun27.kapoor@tech.com
682495784,Ankit Gupta,Vice President,4,Contractor,Ayesha Malhotra,9855009956.0,Canada,Dept_0514,38083361,ankit34.gupta@tech.com
641051458,Jatin Gupta,Junior Associate,10,Contractor,Neha Singh,,India,Dept_0496,70422743,jatin24.gupta@tech.com
290924932,Ankit Gupta,Analyst,8,Employee,Pooja Iyer,,Germany,Dept_0697,81673837,ankit35.gupta@tech.com
798024936,Neha Sharma,Assistant Vice President,5,Employee,Jatin Malhotra,,India,Dept_0408,64064894,neha26.sharma@tech.com
862782374,Ayesha Aggarwal,Manager,6,Employee,Ayesha Singh,,Germany,Dept_0060,26003317,ayesha27.aggarwal@tech.com
242455183,Neha Malhotra,Junior Associate,10,Employee,Jatin Verma,,UK,Dept_0283,99677633,neha33.malhotra@tech.com
821955780,Sneha Malhotra,Assistant Vice President,5,Contractor,Rahul Kapoor,,UK,Dept_0829,21621450,sneha24.malhotra@tech.com
470756153,Pooja Sharma,Junior Associate,10,Contractor,Amit Aggarwal,9328170416.0,India,Dept_0513,66403530,pooja32.sharma@tech.com
837243267,Neha Iyer,Junior Associate,10,Employee,Sneha Verma,7244268151.0,India,Dept_0974,28944635,neha37.iyer@tech.com
412007357,Amit Mehta,Senior Analyst,7,Contractor,Ankit Malhotra,,USA,Dept_0956,55216707,amit30.mehta@tech.com
867064555,Simran Malhotra,Vice President,4,Contractor,Amit Aggarwal,,USA,Dept_0346,15786404,simran38.malhotra@tech.com
770194841,Rahul Aggarwal,Senior Analyst,7,Employee,Jatin Singh,6332372780.0,Singapore,Dept_0865,92349233,rahul23.aggarwal@tech.com
325177291,Arjun Aggarwal,Analyst,8,Employee,Neha Sharma,,India,Dept_0578,92112624,arjun27.aggarwal@tech.com
315703009,Ankit Mehta,Senior Analyst,7,Contractor,Vikram Aggarwal,7797011907.0,India,Dept_0547,38779476,ankit28.mehta@tech.com
333369794,Rahul Iyer,Senior Analyst,7,Employee,Kunal Aggarwal,,Singapore,Dept_0977,40337961,rahul33.iyer@tech.com
779231134,Jatin Malhotra,Senior Analyst,7,Employee,Kunal Mehta,9966530290.0,USA,Dept_0593,12401196,jatin26.malhotra@tech.com
694403676,Pooja Mehta,Assistant Vice President,5,Employee,Simran Mehta,7465825911.0,USA,Dept_0408,15310038,pooja21.mehta@tech.com
891152995,Arjun Mehta,Senior Analyst,7,Contractor,Arjun Kapoor,7225854174.0,Canada,Dept_0460,93711774,arjun27.mehta@tech.com
864369269,Ayesha Malhotra,Analyst,8,Employee,Arjun Sharma,,Singapore,Dept_0234,81531263,ayesha26.malhotra@tech.com
437059145,Amit Mehta,Vice President,4,Employee,Rahul Bansal,6580610829.0,Canada,Dept_0696,33441641,amit31.mehta@tech.com
688202182,Priya Aggarwal,Junior Associate,10,Contractor,Vikram Gupta,,Germany,Dept_0701,49693496,priya31.aggarwal@tech.com
853223780,Ankit Singh,Senior Analyst,7,Employee,Rahul Verma,8172651914.0,UK,Dept_0370,90551305,ankit31.singh@tech.com
420955532,Vikram Aggarwal,Manager,6,Contractor,Kunal Malhotra,,Canada,Dept_0277,67512758,vikram32.aggarwal@tech.com
650072167,Rohit Bansal,Assistant Vice President,5,Contractor,Arjun Bansal,9617525151.0,UK,Dept_0654,97183463,rohit32.bansal@tech.com
903617229,Priya Verma,Manager,6,Contractor,Rahul Iyer,,India,Dept_0896,77082220,priya30.verma@tech.com
851634610,Jatin Bansal,Associate,9,Employee,Ayesha Sharma,6496367439.0,USA,Dept_0098,94577206,jatin30.bansal@tech.com
746955700,Simran Verma,Vice President,4,Contractor,Rahul Mehta,,USA,Dept_0113,60299379,simran26.verma@tech.com
543182078,Pooja Iyer,Associate,9,Employee,Simran Verma,,India,Dept_0320,64452866,pooja33.iyer@tech.com
248369653,Pooja Gupta,Vice President,4,Contractor,Priya Malhotra,,Singapore,Dept_0171,33373943,pooja34.gupta@tech.com
243206913,Jatin Bansal,Junior Associate,10,Employee,Arjun Iyer,7665323405.0,USA,Dept_0779,61852237,jatin31.bansal@tech.com
964144020,Neha Sharma,Senior Analyst,7,Employee,Rahul Bansal,,Germany,Dept_0977,30959915,neha27.sharma@tech.com
586239368,Jatin Sharma,Assistant Vice President,5,Employee,Sneha Singh,8968242355.0,India,Dept_0617,88125790,jatin35.sharma@tech.com
415866432,Sneha Singh,Manager,6,Contractor,Neha Verma,,Germany,Dept_0682,95475169,sneha31.singh@tech.com
468141835,Jatin Malhotra,Analyst,8,Employee,Jatin Kapoor,6024393837.0,Singapore,Dept_0790,69186807,jatin27.malhotra@tech.com
527209652,Neha Verma,Junior Associate,10,Contractor,Priya Verma,6969936775.0,Germany,Dept_0378,21680738,neha27.verma@tech.com
393771337,Rohit Gupta,Senior Analyst,7,Employee,Kunal Gupta,,USA,Dept_0668,13775646,rohit24.gupta@tech.com
366544373,Simran Malhotra,Assistant Vice President,5,Contractor,Ankit Sharma,,Singapore,Dept_0425,53826571,simran39.malhotra@tech.com
918593554,Jatin Mehta,Associate,9,Employee,Neha Iyer,6830086378.0,Singapore,Dept_0451,69565113,jatin27.mehta@tech.com
843582889,Arjun Singh,Manager,6,Contractor,Arjun Mehta,,Singapore,Dept_0346,35721885,arjun33.singh@tech.com
753901994,Kunal Kapoor,Assistant Vice President,5,Contractor,Amit Verma,6701001601.0,India,Dept_0324,80722465,kunal27.kapoor@tech.com
549537843,Pooja Malhotra,Senior Analyst,7,Contractor,Kunal Malhotra,,India,Dept_0489,24212288,pooja31.malhotra@tech.com
513028367,Rahul Sharma,Manager,6,Employee,Rahul Gupta,9106630691.0,India,Dept_0161,49293937,rahul27.sharma@tech.com
641284117,Priya Verma,Associate,9,Contractor,Amit Malhotra,,India,Dept_0938,37365821,priya31.verma@tech.com
445577110,Kunal Kapoor,Senior Analyst,7,Employee,Rahul Verma,,Canada,Dept_0420,63994084,kunal28.kapoor@tech.com
750860170,Priya Verma,Analyst,8,Contractor,Kunal Malhotra,,USA,Dept_0261,10998547,priya32.verma@tech.com
744831376,Simran Sharma,Vice President,4,Contractor,Pooja Aggarwal,,Singapore,Dept_0030,61935886,simran21.sharma@tech.com
806008664,Arjun Aggarwal,Vice President,4,Employee,Ankit Kapoor,,Singapore,Dept_0219,81438433,arjun28.aggarwal@tech.com
515973568,Arjun Malhotra,Assistant Vice President,5,Contractor,Rohit Malhotra,,USA,Dept_0988,52667947,arjun19.malhotra@tech.com
211190223,Rohit Verma,Senior Analyst,7,Contractor,Arjun Malhotra,,India,Dept_0584,18566448,rohit24.verma@tech.com
237848895,Kunal Verma,Associate,9,Employee,Arjun Malhotra,9354998328.0,Canada,Dept_0059,68745393,kunal21.verma@tech.com
975361748,Ayesha Singh,Analyst,8,Employee,Ayesha Malhotra,7808807303.0,USA,Dept_0278,33156305,ayesha31.singh@tech.com
884362665,Ayesha Sharma,Manager,6,Contractor,Pooja Mehta,7361949731.0,Canada,Dept_0406,68585780,ayesha29.sharma@tech.com
286455552,Simran Malhotra,Assistant Vice President,5,Employee,Jatin Singh,,Canada,Dept_0436,49440197,simran40.malhotra@tech.com
721218046,Simran Sharma,Assistant Vice President,5,Contractor,Rohit Bansal,,USA,Dept_0531,90208167,simran22.sharma@tech.com
842833609,Rahul Verma,Junior Associate,10,Employee,Rahul Bansal,7198629455.0,Singapore,Dept_0327,29711530,rahul36.verma@tech.com
290269669,Sneha Singh,Vice President,4,Contractor,Ayesha Iyer,,USA,Dept_0101,68137092,sneha32.singh@tech.com
938679870,Pooja Verma,Junior Associate,10,Contractor,Pooja Kapoor,6144880955.0,Canada,Dept_0842,48653717,pooja27.verma@tech.com
645818292,Kunal Gupta,Vice President,4,Employee,Ayesha Bansal,6961065632.0,Canada,Dept_0436,42494048,kunal34.gupta@tech.com
618544245,Simran Aggarwal,Associate,9,Employee,Simran Malhotra,8744374322.0,Germany,Dept_0439,87390294,simran41.aggarwal@tech.com
728268579,Kunal Verma,Junior Associate,10,Contractor,Jatin Verma,,Germany,Dept_0820,80717709,kunal22.verma@tech.com
564726604,Priya Sharma,Assistant Vice President,5,Contractor,Arjun Kapoor,8743306215.0,Singapore,Dept_0314,76881934,priya22.sharma@tech.com
694022242,Priya Gupta,Assistant Vice President,5,Contractor,Amit Bansal,7067769214.0,Germany,Dept_0490,14620889,priya17.gupta@tech.com
152153364,Rohit Malhotra,Vice President,4,Employee,Ankit Kapoor,9591027646.0,USA,Dept_0079,99356926,rohit36.malhotra@tech.com
890503688,Sneha Verma,Junior Associate,10,Contractor,Rahul Bansal,,Singapore,Dept_0019,21087241,sneha22.verma@tech.com
669474377,Vikram Verma,Associate,9,Contractor,Priya Bansal,,Canada,Dept_0636,58112889,vikram42.verma@tech.com
104657489,Jatin Verma,Assistant Vice President,5,Employee,Neha Singh,8572526561.0,Singapore,Dept_0944,86573538,jatin28.verma@tech.com
635613177,Rahul Malhotra,Assistant Vice President,5,Contractor,Ankit Bansal,,Singapore,Dept_0408,77823771,rahul27.malhotra@tech.com
244564312,Neha Bansal,Vice President,4,Contractor,Sneha Bansal,6330561093.0,Canada,Dept_0098,22131317,neha29.bansal@tech.com
641378026,Ayesha Singh,Analyst,8,Contractor,Rahul Bansal,6762364387.0,Germany,Dept_0662,92062617,ayesha32.singh@tech.com
732773408,Vikram Aggarwal,Vice President,4,Employee,Pooja Sharma,,USA,Dept_0984,99622848,vikram33.aggarwal@tech.com
807012492,Sneha Bansal,Junior Associate,10,Employee,Priya Aggarwal,,USA,Dept_0215,42402412,sneha22.bansal@tech.com
591116494,Ankit Iyer,Vice President,4,Contractor,Vikram Gupta,6588424837.0,India,Dept_0845,38748039,ankit29.iyer@tech.com
583725630,Simran Iyer,Analyst,8,Contractor,Arjun Iyer,6751031507.0,Canada,Dept_0119,45058430,simran31.iyer@tech.com
929084565,Priya Mehta,Vice President,4,Contractor,Priya Verma,,USA,Dept_0324,97316431,priya27.mehta@tech.com
232305596,Kunal Kapoor,Senior Analyst,7,Employee,Neha Kapoor,,Canada,Dept_0918,51542870,kunal29.kapoor@tech.com
732231115,Jatin Bansal,Associate,9,Employee,Simran Kapoor,6148975790.0,Germany,Dept_0245,74578630,jatin32.bansal@tech.com
821706730,Ankit Malhotra,Manager,6,Employee,Priya Verma,8652629779.0,USA,Dept_0351,16766491,ankit29.malhotra@tech.com
999222522,Ankit Bansal,Junior Associate,10,Contractor,Ayesha Verma,,Germany,Dept_0373,58169932,ankit33.bansal@tech.com
779936769,Vikram Kapoor,Associate,9,Employee,Ankit Sharma,7698149233.0,Canada,Dept_0803,34445740,vikram21.kapoor@tech.com
149929379,Sneha Bansal,Senior Analyst,7,Contractor,Ayesha Kapoor,,Germany,Dept_0739,94132759,sneha23.bansal@tech.com
545034151,Arjun Sharma,Vice President,4,Employee,Arjun Sharma,,UK,Dept_0107,23687181,arjun28.sharma@tech.com
912982916,Rahul Gupta,Associate,9,Employee,Priya Mehta,,Singapore,Dept_0337,35195869,rahul22.gupta@tech.com
215712585,Amit Singh,Manager,6,Contractor,Rahul Bansal,8256021524.0,Canada,Dept_0750,23903292,amit30.singh@tech.com
462853390,Amit Mehta,Assistant Vice President,5,Employee,Sneha Sharma,,India,Dept_0572,74974245,amit32.mehta@tech.com
869645166,Vikram Verma,Junior Associate,10,Employee,Jatin Bansal,9299118221.0,USA,Dept_0599,24069609,vikram43.verma@tech.com
304632391,Jatin Malhotra,Assistant Vice President,5,Contractor,Vikram Iyer,,Singapore,Dept_0633,32743998,jatin28.malhotra@tech.com
939043773,Rahul Iyer,Vice President,4,Employee,Simran Malhotra,,Germany,Dept_0007,92848703,rahul34.iyer@tech.com
985358270,Neha Kapoor,Junior Associate,10,Contractor,Simran Sharma,,India,Dept_0948,70282444,neha26.kapoor@tech.com
590749409,Priya Singh,Junior Associate,10,Employee,Rohit Gupta,6847578874.0,Canada,Dept_0285,97244620,priya27.singh@tech.com
331487470,Simran Gupta,Senior Analyst,7,Employee,Simran Verma,,Singapore,Dept_0063,43582265,simran37.gupta@tech.com
521869399,Rohit Mehta,Analyst,8,Contractor,Ayesha Mehta,7345010684.0,India,Dept_0451,75535518,rohit38.mehta@tech.com
229649816,Ankit Gupta,Vice President,4,Contractor,Jatin Verma,,USA,Dept_0940,45406764,ankit36.gupta@tech.com
301373196,Arjun Sharma,Analyst,8,Employee,Kunal Mehta,,Germany,Dept_0330,17779113,arjun29.sharma@tech.com
310369078,Kunal Malhotra,Junior Associate,10,Contractor,Sneha Sharma,,UK,Dept_0528,75273797,kunal28.malhotra@tech.com
755897094,Neha Kapoor,Associate,9,Contractor,Sneha Kapoor,7830380211.0,India,Dept_0329,41522123,neha27.kapoor@tech.com
373041065,Sneha Aggarwal,Assistant Vice President,5,Contractor,Rahul Iyer,7787104706.0,India,Dept_0661,98919392,sneha25.aggarwal@tech.com
214849044,Neha Gupta,Associate,9,Employee,Ayesha Kapoor,,Canada,Dept_0442,22522362,neha42.gupta@tech.com
539386707,Ankit Verma,Vice President,4,Employee,Rohit Bansal,,Singapore,Dept_0211,25312753,ankit29.verma@tech.com
874768179,Priya Aggarwal,Junior Associate,10,Contractor,Sneha Verma,,Singapore,Dept_0009,38844646,priya32.aggarwal@tech.com
897264993,Arjun Gupta,Senior Analyst,7,Contractor,Vikram Sharma,,India,Dept_0918,11955241,arjun27.gupta@tech.com
869718389,Vikram Mehta,Manager,6,Contractor,Rohit Iyer,,Singapore,Dept_0187,46279229,vikram27.mehta@tech.com
982442542,Priya Mehta,Senior Analyst,7,Contractor,Ankit Singh,8400373709.0,Singapore,Dept_0250,29787890,priya28.mehta@tech.com
250806165,Jatin Iyer,Manager,6,Employee,Pooja Sharma,,UK,Dept_0734,39372653,jatin34.iyer@tech.com
628734252,Sneha Bansal,Senior Analyst,7,Employee,Vikram Verma,6104061330.0,USA,Dept_0929,14591054,sneha24.bansal@tech.com
276260482,Sneha Malhotra,Analyst,8,Employee,Sneha Verma,7347659246.0,India,Dept_0943,82089621,sneha25.malhotra@tech.com
149153870,Pooja Iyer,Vice President,4,Contractor,Kunal Iyer,7382263714.0,UK,Dept_0975,69954826,pooja34.iyer@tech.com
214162630,Kunal Malhotra,Associate,9,Contractor,Jatin Malhotra,7131895322.0,USA,Dept_0035,52224123,kunal29.malhotra@tech.com
853869899,Arjun Verma,Manager,6,Contractor,Vikram Aggarwal,9965288848.0,Singapore,Dept_0496,47662590,arjun24.verma@tech.com
501461715,Simran Mehta,Vice President,4,Employee,Kunal Iyer,9132513966.0,Canada,Dept_0511,52407306,simran29.mehta@tech.com
660477218,Jatin Aggarwal,Analyst,8,Employee,Rohit Gupta,9797884470.0,Canada,Dept_0081,50697697,jatin26.aggarwal@tech.com
688078280,Ankit Malhotra,Junior Associate,10,Contractor,Simran Mehta,8706165903.0,India,Dept_0585,19685272,ankit30.malhotra@tech.com
413514967,Simran Singh,Junior Associate,10,Contractor,Vikram Iyer,7328558897.0,India,Dept_1000,16579868,simran37.singh@tech.com
958899743,Priya Aggarwal,Vice President,4,Contractor,Simran Iyer,9063215521.0,UK,Dept_0870,58155323,priya33.aggarwal@tech.com
780388507,Rohit Malhotra,Manager,6,Contractor,Rahul Kapoor,9143043407.0,UK,Dept_0175,58490390,rohit37.malhotra@tech.com
991081037,Priya Malhotra,Senior Analyst,7,Contractor,Simran Sharma,7702161669.0,USA,Dept_0324,69523298,priya23.malhotra@tech.com
481327572,Rahul Gupta,Senior Analyst,7,Contractor,Sneha Singh,8587452115.0,Canada,Dept_0082,21969120,rahul23.gupta@tech.com
466529415,Amit Sharma,Analyst,8,Contractor,Pooja Verma,6759705647.0,India,Dept_0571,25770808,amit16.sharma@tech.com
102358958,Ankit Bansal,Manager,6,Contractor,Ankit Gupta,,UK,Dept_0963,12890285,ankit34.bansal@tech.com
338099150,Ayesha Sharma,Senior Analyst,7,Contractor,Rahul Sharma,6305613315.0,Canada,Dept_0282,74562374,ayesha30.sharma@tech.com
807499502,Ayesha Iyer,Junior Associate,10,Employee,Pooja Gupta,,Canada,Dept_0986,40695523,ayesha23.iyer@tech.com
915313588,Amit Gupta,Junior Associate,10,Contractor,Amit Kapoor,7726579287.0,India,Dept_0167,58616548,amit30.gupta@tech.com
204622201,Rahul Iyer,Manager,6,Contractor,Arjun Kapoor,7194274423.0,Germany,Dept_0430,47964342,rahul35.iyer@tech.com
222431652,Pooja Mehta,Manager,6,Contractor,Rahul Mehta,,USA,Dept_0521,19034267,pooja22.mehta@tech.com
585903027,Ayesha Gupta,Junior Associate,10,Employee,Neha Verma,7167613630.0,Singapore,Dept_0956,89953062,ayesha31.gupta@tech.com
868706268,Amit Bansal,Junior Associate,10,Contractor,Rohit Mehta,,Canada,Dept_0880,45722680,amit31.bansal@tech.com
490084550,Vikram Bansal,Junior Associate,10,Employee,Jatin Verma,,Germany,Dept_0677,51545232,vikram24.bansal@tech.com
805627914,Ayesha Malhotra,Senior Analyst,7,Contractor,Simran Iyer,,Canada,Dept_0767,48815255,ayesha27.malhotra@tech.com
869505738,Sneha Malhotra,Analyst,8,Contractor,Rahul Kapoor,,Singapore,Dept_0407,99399657,sneha26.malhotra@tech.com
608023421,Simran Kapoor,Associate,9,Contractor,Sneha Gupta,9666616038.0,USA,Dept_0464,81287183,simran24.kapoor@tech.com
744192644,Neha Singh,Vice President,4,Contractor,Simran Bansal,,Germany,Dept_0466,26457685,neha30.singh@tech.com
765460052,Ayesha Malhotra,Senior Analyst,7,Contractor,Amit Iyer,7896399468.0,Singapore,Dept_0443,67056346,ayesha28.malhotra@tech.com
924007087,Simran Aggarwal,Associate,9,Employee,Neha Aggarwal,,UK,Dept_0168,61076274,simran42.aggarwal@tech.com
701457391,Amit Verma,Junior Associate,10,Employee,Ayesha Mehta,7925538875.0,Germany,Dept_0509,12079760,amit30.verma@tech.com
456452891,Rohit Kapoor,Analyst,8,Employee,Amit Bansal,6112347499.0,Canada,Dept_0447,38528929,rohit31.kapoor@tech.com
587972689,Pooja Iyer,Junior Associate,10,Employee,Jatin Sharma,8841438387.0,UK,Dept_0804,69771555,pooja35.iyer@tech.com
339356496,Ayesha Sharma,Senior Analyst,7,Employee,Amit Mehta,7526592611.0,Singapore,Dept_0968,17436349,ayesha31.sharma@tech.com
976805431,Kunal Aggarwal,Assistant Vice President,5,Contractor,Priya Verma,7582815220.0,UK,Dept_0633,47872791,kunal25.aggarwal@tech.com
158277565,Ayesha Bansal,Vice President,4,Contractor,Amit Aggarwal,9488554851.0,USA,Dept_0380,62270113,ayesha28.bansal@tech.com
986170931,Sneha Singh,Associate,9,Contractor,Kunal Mehta,7533031131.0,Canada,Dept_0345,99805607,sneha33.singh@tech.com
490136011,Rohit Iyer,Associate,9,Employee,Amit Aggarwal,9556556959.0,Canada,Dept_0279,34661719,rohit35.iyer@tech.com
465989408,Ankit Aggarwal,Vice President,4,Employee,Rahul Bansal,,Canada,Dept_0461,31548460,ankit34.aggarwal@tech.com
589849525,Sneha Mehta,Senior Analyst,7,Contractor,Amit Kapoor,7671057862.0,Canada,Dept_0520,84666671,sneha29.mehta@tech.com
820990117,Kunal Malhotra,Senior Analyst,7,Employee,Sneha Singh,9158437692.0,Singapore,Dept_0024,41508318,kunal30.malhotra@tech.com
802867083,Simran Bansal,Senior Analyst,7,Employee,Vikram Mehta,9340918159.0,Singapore,Dept_0698,51101764,simran34.bansal@tech.com
322104833,Amit Bansal,Manager,6,Employee,Ayesha Singh,8971962099.0,India,Dept_0058,74685696,amit32.bansal@tech.com
703800000,Simran Sharma,Analyst,8,Contractor,Vikram Bansal,6961789977.0,Singapore,Dept_0892,72684301,simran23.sharma@tech.com
645823493,Priya Mehta,Associate,9,Contractor,Amit Verma,6456000620.0,UK,Dept_0578,18674438,priya29.mehta@tech.com
427059567,Rohit Gupta,Analyst,8,Contractor,Arjun Singh,6093230290.0,USA,Dept_0352,91521794,rohit25.gupta@tech.com
784551346,Jatin Sharma,Assistant Vice President,5,Employee,Arjun Iyer,7497582772.0,Germany,Dept_0488,81157192,jatin36.sharma@tech.com
764717221,Pooja Malhotra,Vice President,4,Employee,Simran Kapoor,6229655367.0,Canada,Dept_0048,12836662,pooja32.malhotra@tech.com
748758323,Neha Gupta,Analyst,8,Employee,Rohit Aggarwal,,Singapore,Dept_0307,41098033,neha43.gupta@tech.com
950170825,Pooja Mehta,Assistant Vice President,5,Contractor,Rahul Verma,,India,Dept_0714,60913451,pooja23.mehta@tech.com
197598351,Arjun Verma,Associate,9,Employee,Arjun Gupta,,Germany,Dept_0868,50336089,arjun25.verma@tech.com
986812783,Jatin Gupta,Senior Analyst,7,Employee,Rohit Malhotra,,Germany,Dept_0474,90470634,jatin25.gupta@tech.com
100182231,Rohit Verma,Vice President,4,Employee,Kunal Gupta,,India,Dept_0830,35308865,rohit25.verma@tech.com
689590340,Pooja Aggarwal,Junior Associate,10,Contractor,Pooja Aggarwal,7856377173.0,Canada,Dept_0594,44065533,pooja31.aggarwal@tech.com
698214865,Pooja Singh,Assistant Vice President,5,Employee,Neha Sharma,9096717720.0,UK,Dept_0902,48519429,pooja36.singh@tech.com
138474240,Vikram Singh,Assistant Vice President,5,Employee,Kunal Singh,8036006801.0,USA,Dept_0314,94263003,vikram24.singh@tech.com
542745150,Jatin Gupta,Analyst,8,Employee,Amit Kapoor,9754660933.0,Singapore,Dept_0810,28339746,jatin26.gupta@tech.com
533190034,Sneha Bansal,Associate,9,Employee,Arjun Iyer,,UK,Dept_0048,54292729,sneha25.bansal@tech.com
210212429,Amit Iyer,Manager,6,Employee,Jatin Verma,7193660594.0,Canada,Dept_0793,78588835,amit30.iyer@tech.com
119079456,Amit Iyer,Assistant Vice President,5,Contractor,Rohit Verma,,Canada,Dept_0523,99390203,amit31.iyer@tech.com
801553920,Ayesha Singh,Analyst,8,Employee,Rohit Malhotra,9672326777.0,Singapore,Dept_0170,77971274,ayesha33.singh@tech.com
